ready_for_datastore,review_reason,path,relative_path,file_name,expected_file_name,destination_path,original_expected_file_name,expected_name,expected_date_token,date_source,destination_folder,destination_date_folder,expected_sector,sector_source,rename_status,spatial_status,spatial_query_source,spatial_sector_raw,spatial_sector,spatial_overlap_pct,spatial_overlap_count,spatial_all_matches,duplicate_expected_file_name,duplicate_sequence,duplicate_was_resolved,size_mb,modified_at
True,cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002140_GS_ORTOFOTO_EB2_13-03-26.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002140_GS_ORTOFOTO_EB2_13-03-26.tif,GEOSP-TRN-002140_GS_ORTOFOTO_EB2_13-03-26.tif,CL_MLP_PAO_IF_Ortho_26_03_13_MonteAranda-NSTC-Km-84p2-a-82p3.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_03\CL_MLP_PAO_IF_Ortho_26_03_13_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_03_13_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_03_13_MonteAranda-NSTC-Km-84p2-a-82p3,26_03_13,file_name,Chacay_El_Mauro_Drone,26_03,MonteAranda-NSTC-Km-84p2-a-82p3,spatial_sector,ok,ok,query_principal,MonteAranda-NSTC-Km-84p2-a-82p3,MonteAranda-NSTC-Km-84p2-a-82p3,100.0000190585023,18,MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|EB2:99.12|EB2_1:61.80|MonteAranda-NSTC-Km-84p2-a-82p3:19.69|MonteAranda-NSTC-Km-84p2-a-82p3:19.67|MonteAranda-NSTC-Km-84p2-a-82p3:19.26|MonteAranda-NSTC-Km-84p2-a-82p3:18.24|MonteAranda-NSTC-Km-84p2-a-82p3:18.14|MonteAranda-NSTC-Km-84p2-a-82p3:18.06|MonteAranda-NSTC-Km-84p2-a-82p3:15.01|MonteAranda-NSTC-Km-84p2-a-82p3:14.97|MonteAranda-NSTC-Km-84p2-a-82p3:14.79|MonteAranda-NSTC-Km-84p2-a-82p3:14.69,False,,False,32.226,2026-06-11 10:38:27
True,cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002200_ORTOFOTO COMPLETA.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002200_ORTOFOTO COMPLETA.tif,GEOSP-TRN-002200_ORTOFOTO COMPLETA.tif,CL_MLP_PAO_IF_Ortho_26_03_22_MonteAranda-NSTC-Km-84p2-a-82p3.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_03\CL_MLP_PAO_IF_Ortho_26_03_22_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_03_22_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_03_22_MonteAranda-NSTC-Km-84p2-a-82p3,26_03_22,date_dictionary,Chacay_El_Mauro_Drone,26_03,MonteAranda-NSTC-Km-84p2-a-82p3,spatial_sector,ok,ok,query_principal,MonteAranda-NSTC-Km-84p2-a-82p3,MonteAranda-NSTC-Km-84p2-a-82p3,99.99997838840122,18,MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|EB2:88.90|EB2_1:61.36|MonteAranda-NSTC-Km-84p2-a-82p3:7.51|MonteAranda-NSTC-Km-84p2-a-82p3:7.43|MonteAranda-NSTC-Km-84p2-a-82p3:6.97|MonteAranda-NSTC-Km-84p2-a-82p3:6.55|MonteAranda-NSTC-Km-84p2-a-82p3:6.50|MonteAranda-NSTC-Km-84p2-a-82p3:6.39|MonteAranda-NSTC-Km-84p2-a-82p3:5.70|MonteAranda-NSTC-Km-84p2-a-82p3:5.65|MonteAranda-NSTC-Km-84p2-a-82p3:5.49|MonteAranda-NSTC-Km-84p2-a-82p3:4.80,False,,False,29.916,2026-06-11 10:38:35
True,cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002235_GS_ORTOFOTO_EB2_27-03-26.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002235_GS_ORTOFOTO_EB2_27-03-26.tif,GEOSP-TRN-002235_GS_ORTOFOTO_EB2_27-03-26.tif,CL_MLP_PAO_IF_Ortho_26_03_27_MonteAranda-NSTC-Km-84p2-a-82p3.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_03\CL_MLP_PAO_IF_Ortho_26_03_27_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_03_27_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_03_27_MonteAranda-NSTC-Km-84p2-a-82p3,26_03_27,file_name,Chacay_El_Mauro_Drone,26_03,MonteAranda-NSTC-Km-84p2-a-82p3,spatial_sector,ok,ok,query_principal,MonteAranda-NSTC-Km-84p2-a-82p3,MonteAranda-NSTC-Km-84p2-a-82p3,99.99998708663769,18,MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|EB2:99.12|EB2_1:61.80|MonteAranda-NSTC-Km-84p2-a-82p3:19.69|MonteAranda-NSTC-Km-84p2-a-82p3:19.67|MonteAranda-NSTC-Km-84p2-a-82p3:19.26|MonteAranda-NSTC-Km-84p2-a-82p3:18.25|MonteAranda-NSTC-Km-84p2-a-82p3:18.14|MonteAranda-NSTC-Km-84p2-a-82p3:18.07|MonteAranda-NSTC-Km-84p2-a-82p3:15.01|MonteAranda-NSTC-Km-84p2-a-82p3:14.97|MonteAranda-NSTC-Km-84p2-a-82p3:14.79|MonteAranda-NSTC-Km-84p2-a-82p3:14.69,False,,False,29.406,2026-06-11 10:38:36
True,cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002300_ortofoto completa.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002300_ortofoto completa.tif,GEOSP-TRN-002300_ortofoto completa.tif,CL_MLP_PAO_IF_Ortho_26_04_04_MonteAranda-NSTC-Km-84p2-a-82p3.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_04\CL_MLP_PAO_IF_Ortho_26_04_04_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_04_04_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_04_04_MonteAranda-NSTC-Km-84p2-a-82p3,26_04_04,date_dictionary,Chacay_El_Mauro_Drone,26_04,MonteAranda-NSTC-Km-84p2-a-82p3,spatial_sector,ok,ok,query_principal,MonteAranda-NSTC-Km-84p2-a-82p3,MonteAranda-NSTC-Km-84p2-a-82p3,100.0000019237276,18,MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|EB2:88.90|EB2_1:61.36|MonteAranda-NSTC-Km-84p2-a-82p3:7.51|MonteAranda-NSTC-Km-84p2-a-82p3:7.43|MonteAranda-NSTC-Km-84p2-a-82p3:6.97|MonteAranda-NSTC-Km-84p2-a-82p3:6.55|MonteAranda-NSTC-Km-84p2-a-82p3:6.50|MonteAranda-NSTC-Km-84p2-a-82p3:6.39|MonteAranda-NSTC-Km-84p2-a-82p3:5.70|MonteAranda-NSTC-Km-84p2-a-82p3:5.65|MonteAranda-NSTC-Km-84p2-a-82p3:5.49|MonteAranda-NSTC-Km-84p2-a-82p3:4.80,False,,False,50.335,2026-06-11 10:38:43
True,cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,CL_MLP_PAO_IF_Ortho_26_04_12_MonteAranda-NSTC-Km-84p2-a-82p3.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_04\CL_MLP_PAO_IF_Ortho_26_04_12_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_04_12_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_04_12_MonteAranda-NSTC-Km-84p2-a-82p3,26_04_12,file_name,Chacay_El_Mauro_Drone,26_04,MonteAranda-NSTC-Km-84p2-a-82p3,spatial_sector,ok,ok,query_principal,MonteAranda-NSTC-Km-84p2-a-82p3,MonteAranda-NSTC-Km-84p2-a-82p3,99.99999331604364,18,MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|EB2:99.13|EB2_1:61.80|MonteAranda-NSTC-Km-84p2-a-82p3:19.69|MonteAranda-NSTC-Km-84p2-a-82p3:19.67|MonteAranda-NSTC-Km-84p2-a-82p3:19.26|MonteAranda-NSTC-Km-84p2-a-82p3:18.25|MonteAranda-NSTC-Km-84p2-a-82p3:18.14|MonteAranda-NSTC-Km-84p2-a-82p3:18.06|MonteAranda-NSTC-Km-84p2-a-82p3:15.01|MonteAranda-NSTC-Km-84p2-a-82p3:14.97|MonteAranda-NSTC-Km-84p2-a-82p3:14.79|MonteAranda-NSTC-Km-84p2-a-82p3:14.69,False,,False,45.081,2026-06-11 10:38:44
True,cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426.tif,GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426.tif,CL_MLP_PAO_IF_Ortho_26_04_19_MonteAranda-NSTC-Km-84p2-a-82p3.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_04\CL_MLP_PAO_IF_Ortho_26_04_19_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_04_19_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_04_19_MonteAranda-NSTC-Km-84p2-a-82p3,26_04_19,file_name,Chacay_El_Mauro_Drone,26_04,MonteAranda-NSTC-Km-84p2-a-82p3,spatial_sector,ok,ok,query_principal,MonteAranda-NSTC-Km-84p2-a-82p3,MonteAranda-NSTC-Km-84p2-a-82p3,100.00001649942725,18,MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|EB2:88.91|EB2_1:61.37|MonteAranda-NSTC-Km-84p2-a-82p3:7.51|MonteAranda-NSTC-Km-84p2-a-82p3:7.44|MonteAranda-NSTC-Km-84p2-a-82p3:6.97|MonteAranda-NSTC-Km-84p2-a-82p3:6.55|MonteAranda-NSTC-Km-84p2-a-82p3:6.50|MonteAranda-NSTC-Km-84p2-a-82p3:6.39|MonteAranda-NSTC-Km-84p2-a-82p3:5.70|MonteAranda-NSTC-Km-84p2-a-82p3:5.65|MonteAranda-NSTC-Km-84p2-a-82p3:5.49|MonteAranda-NSTC-Km-84p2-a-82p3:4.81,False,,False,42.079,2026-06-11 10:38:47
True,cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426.tif,GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426.tif,CL_MLP_PAO_IF_Ortho_26_04_26_MonteAranda-NSTC-Km-84p2-a-82p3.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_04\CL_MLP_PAO_IF_Ortho_26_04_26_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_04_26_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_04_26_MonteAranda-NSTC-Km-84p2-a-82p3,26_04_26,file_name,Chacay_El_Mauro_Drone,26_04,MonteAranda-NSTC-Km-84p2-a-82p3,spatial_sector,ok,ok,query_principal,MonteAranda-NSTC-Km-84p2-a-82p3,MonteAranda-NSTC-Km-84p2-a-82p3,100.00001165454849,18,MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|EB2:88.91|EB2_1:61.36|MonteAranda-NSTC-Km-84p2-a-82p3:7.51|MonteAranda-NSTC-Km-84p2-a-82p3:7.43|MonteAranda-NSTC-Km-84p2-a-82p3:6.97|MonteAranda-NSTC-Km-84p2-a-82p3:6.55|MonteAranda-NSTC-Km-84p2-a-82p3:6.50|MonteAranda-NSTC-Km-84p2-a-82p3:6.39|MonteAranda-NSTC-Km-84p2-a-82p3:5.70|MonteAranda-NSTC-Km-84p2-a-82p3:5.65|MonteAranda-NSTC-Km-84p2-a-82p3:5.49|MonteAranda-NSTC-Km-84p2-a-82p3:4.80,False,,False,38.723,2026-06-11 10:38:49
True,nombre_duplicado_resuelto|cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000].tif,SOLO_TIF_02Jun26\GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000].tif,GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000].tif,CL_MLP_PAO_IF_Ortho_26_04_30_Subestacion-El-Mauro_A_E35-1.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\El_Mauro_Drone\26_04\CL_MLP_PAO_IF_Ortho_26_04_30_Subestacion-El-Mauro_A_E35-1.tif,CL_MLP_PAO_IF_Ortho_26_04_30_Subestacion-El-Mauro_A_E35.tif,CL_MLP_PAO_IF_Ortho_26_04_30_Subestacion-El-Mauro_A_E35-1,26_04_30,date_dictionary,El_Mauro_Drone,26_04,Subestacion-El-Mauro_A_E35,spatial_sector,ok,ok,query_principal,Subestacion-El-Mauro_A_E35,Subestacion-El-Mauro_A_E35,99.99996438693184,18,Subestacion-El-Mauro_A_E35:100.00|Subestacion-El-Mauro_A_E35:100.00|Subestacion-El-Mauro_A_E35:100.00|Subestacion-El-Mauro_A_E35:100.00|Subestacion-El-Mauro_A_E35_:100.00|TORRES_E12_-_E30_PV4:93.38|TORRES_E12_-_E30_PV4:93.35|TORRES_E12_-_E30_PV4:93.27|Linea-33-kV-NorteElMauro-Area3:93.24|TORRES_E12_-_E30_PV4:53.76|TORRES_E12_-_E30_PV4:14.98|Subestacion-El-Mauro_A_E35_:10.94|Subestacion-El-Mauro_A_E35:10.51|TORRES_E31_A_E48_PV4:2.53|TORRES_E31_A_E48_PV4:2.49|TORRES_E31_A_E48_PV4:2.47|Linea-33-kV-NorteElMauro-Area1:2.41|33-kV-NSTC-Km-74p7-a-75p5:2.40,True,1,True,41.831,2026-06-11 10:38:54
True,nombre_duplicado_resuelto|cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026.tif,GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026.tif,CL_MLP_PAO_IF_Ortho_26_04_30_Subestacion-El-Mauro_A_E35-2.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\El_Mauro_Drone\26_04\CL_MLP_PAO_IF_Ortho_26_04_30_Subestacion-El-Mauro_A_E35-2.tif,CL_MLP_PAO_IF_Ortho_26_04_30_Subestacion-El-Mauro_A_E35.tif,CL_MLP_PAO_IF_Ortho_26_04_30_Subestacion-El-Mauro_A_E35-2,26_04_30,file_name,El_Mauro_Drone,26_04,Subestacion-El-Mauro_A_E35,spatial_sector,ok,ok,query_principal,Subestacion-El-Mauro_A_E35,Subestacion-El-Mauro_A_E35,70.44416597567759,82,Subestacion-El-Mauro_A_E35:70.44|Subestacion-El-Mauro_A_E35_:69.88|Subestacion-El-Mauro_A_E35:69.68|Subestacion-El-Mauro_A_E35:69.54|Subestacion-El-Mauro_A_E35:69.49|Subestacion-El-Mauro_A_E35_:38.70|Subestacion-El-Mauro_A_E35:37.48|EM4:30.14|EM4:30.09|EM4:30.04|EM4:30.03|EM4:29.82|EM4:29.73|Subestacion-El-Mauro_A_E35:29.25|EM4_PR2:21.77|Linea-33-kV-NorteElMauro-Area6:21.75|EM4_PR2:21.75|Plataforma_Integrada_El_Mauro:21.45|Plataforma_Integrada_El_Mauro:21.22|Plataforma_Integrada_El_Mauro:21.09|Plataforma_Integrada_El_Mauro:20.63|Plataforma_Integrada_El_Mauro:20.61|Plataforma_Integrada_El_Mauro:20.30|Plataforma_Integrada_El_Mauro:19.64|Plataforma_Integrada_El_Mauro:19.58|Plataforma_Integrada_El_Mauro:18.16|Plataforma_Integrada_El_Mauro:17.92|TORRES_E12_-_E30_PV4:17.87|TORRES_E12_-_E30_PV4:17.85|TORRES_E12_-_E30_PV4:17.82|TORRES_E12_-_E30_PV4:17.80|Linea-33-kV-NorteElMauro-Area3:17.73|TORRES_E12_-_E30_PV4:17.05|Pozos_PRP:16.51|Acceso_a_pozos:16.49|Acceso_a_pozos:16.26|Acceso_a_pozos:16.16|Acceso_a_pozos:15.75|Subestacion-El-Mauro_A_E35:15.23|EBD:14.59|Pozos_PRP:13.87|EM4:12.85|EM4:12.84|Linea-33-kV-NorteElMauro-Area7:12.83|EM4:12.83|Plataforma_Integrada_El_Mauro:12.81|Plataforma_Integrada_El_Mauro:12.80|Plataforma_Integrada_El_Mauro:12.74|Plataforma_Integrada_El_Mauro:12.12|Plataforma_Integrada_El_Mauro:11.06|Plataforma_Integrada_El_Mauro:11.06|Plataforma_Integrada_El_Mauro:11.05|EBD:8.86|EBD:8.81|EBD:8.81|EBD:8.80|EBD:8.79|EBD:8.72|EBD:8.70|EBD:8.38|EM4:8.21|EM4:5.15|EM4:5.15|EM4:5.14|Estacion_Drenes_El_Mauro:4.54|EBD:4.52|Hidrociclones:3.32|Pozos_PRP:0.13|Pozos_PRP:0.13|Pozos_PRP:0.13|Pozos_PRP:0.13|Pozos_PRP:0.13|Pozos_PRP:0.13|Linea-33-kV-NorteElMauro-Area3:0.12|Pozos_PRP:0.12|Linea-33-kV-NorteElMauro-Area3_1:0.12|Linea-33-kV-NorteElMauro-Area3_1:0.12|Pozos_PRP:0.12|Linea-33-kV-NorteElMauro-Area3:0.12|Linea-33-kV-NorteElMauro-Area3:0.12|Linea-33-kV-NorteElMauro-Area3:0.12|EBD:0.09,True,2,True,852.631,2026-06-11 10:39:01
True,,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000].tif,SOLO_TIF_02Jun26\GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000].tif,GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000].tif,CL_MLP_PAO_IF_Ortho_26_05_01_Chacay_El_Mauro_Drone.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_05\CL_MLP_PAO_IF_Ortho_26_05_01_Chacay_El_Mauro_Drone.tif,CL_MLP_PAO_IF_Ortho_26_05_01_Chacay_El_Mauro_Drone.tif,CL_MLP_PAO_IF_Ortho_26_05_01_Chacay_El_Mauro_Drone,26_05_01,date_dictionary,Chacay_El_Mauro_Drone,26_05,Chacay_El_Mauro_Drone,spatial_sector,ok,ok,excepcion_espacial_manual,Chacay_El_Mauro_Drone,Chacay_El_Mauro_Drone,0.0,0,excepcion_manual:Chacay_El_Mauro_Drone,False,,False,128.886,2026-06-11 10:39:03
True,cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526.tif,GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526.tif,CL_MLP_PAO_IF_Ortho_26_05_02_MonteAranda-NSTC-Km-84p2-a-82p3.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_05\CL_MLP_PAO_IF_Ortho_26_05_02_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_05_02_MonteAranda-NSTC-Km-84p2-a-82p3.tif,CL_MLP_PAO_IF_Ortho_26_05_02_MonteAranda-NSTC-Km-84p2-a-82p3,26_05_02,file_name,Chacay_El_Mauro_Drone,26_05,MonteAranda-NSTC-Km-84p2-a-82p3,spatial_sector,ok,ok,query_principal,MonteAranda-NSTC-Km-84p2-a-82p3,MonteAranda-NSTC-Km-84p2-a-82p3,100.00000818697579,18,MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|EB2:88.91|EB2_1:61.37|MonteAranda-NSTC-Km-84p2-a-82p3:7.51|MonteAranda-NSTC-Km-84p2-a-82p3:7.44|MonteAranda-NSTC-Km-84p2-a-82p3:6.97|MonteAranda-NSTC-Km-84p2-a-82p3:6.55|MonteAranda-NSTC-Km-84p2-a-82p3:6.50|MonteAranda-NSTC-Km-84p2-a-82p3:6.39|MonteAranda-NSTC-Km-84p2-a-82p3:5.70|MonteAranda-NSTC-Km-84p2-a-82p3:5.65|MonteAranda-NSTC-Km-84p2-a-82p3:5.49|MonteAranda-NSTC-Km-84p2-a-82p3:4.81,False,,False,47.776,2026-06-11 10:39:05
True,cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000].tif,SOLO_TIF_02Jun26\GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000].tif,GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000].tif,CL_MLP_PAO_IF_Ortho_26_05_06_TORRE_E85_A_E_125.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_05\CL_MLP_PAO_IF_Ortho_26_05_06_TORRE_E85_A_E_125.tif,CL_MLP_PAO_IF_Ortho_26_05_06_TORRE_E85_A_E_125.tif,CL_MLP_PAO_IF_Ortho_26_05_06_TORRE_E85_A_E_125,26_05_06,date_dictionary,Chacay_El_Mauro_Drone,26_05,TORRE_E85_A_E_125,spatial_sector,ok,ok,query_principal,TORRE_E85_A_E_125,TORRE_E85_A_E_125,93.00696479338842,16,TORRE_E85_A_E_125:93.01|TORRE_E85_A_E_125:92.95|TORRE_E85_A_E_125:92.80|TORRE_E85_A_E_125:92.79|TORRE_E85_A_E_125:92.49|TORRE_E85_A_E_125:92.43|TORRE_E85_A_E_125:91.63|TORRE_E85_A_E_125:84.46|TORRE_E85_A_E_125:84.45|DME5A-DME17-a-NSTC-78p9:84.39|TORRES_E84_A_E127:83.92|TORRE_E85_A_E_125:83.77|TORRES_E85_A_E125:75.34|TORRE_E85_A_E125:75.22|TORRE_E85_A_E_125:75.22|TORRE_E85_A_E_125:75.22,False,,False,37.785,2026-06-11 10:39:07
