file_name,stem,extension,path,relative_path,size_mb,modified_at,top_folder,is_in_control_folder,expected_name,expected_file_name,expected_stem,expected_date_token,expected_sector,expected_sector_candidates,expected_stem_candidates,date_warning,rename_status,expected_name_exists_in_mosaic,matched_mosaic_source_field,matched_mosaic_path,matched_mosaic_file_name,matched_mosaic_stem,load_status,date_exists_in_mosaic,same_date_mosaic_examples,triage_status
GEOSP-TRN-002140_GS_ORTOFOTO_EB2_13-03-26.tif,GEOSP-TRN-002140_GS_ORTOFOTO_EB2_13-03-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002140_GS_ORTOFOTO_EB2_13-03-26.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002140_GS_ORTOFOTO_EB2_13-03-26.tif,32.226,2026-06-11 10:38:27,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_03_13_eb2,CL_MLP_PAO_IF_Ortho_26_03_13_eb2.tif,CL_MLP_PAO_IF_Ortho_26_03_13_eb2,26_03_13,eb2,eb2,CL_MLP_PAO_IF_Ortho_26_03_13_eb2,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_drone/26_03_13/cl_mlp_pao_if_ortho_26_03_13_em1.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_puerto_punta_chungo_drone/26_03_13/cl_mlp_pao_if_ortho_26_03_13_ev2.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_03_13/cl_mlp_pao_if_ortho_26_03_13_em4.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_puerto_punta_chungo_drone/26_03_13/cl_mlp_pao_if_ortho_26_03_13_montearanda-nstc-km-84p2-a-82p3.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_03_13/cl_mlp_pao_if_ortho_26_03_13_plataforma_integrada_el_mauro.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002200_ORTOFOTO COMPLETA.tif,GEOSP-TRN-002200_ORTOFOTO COMPLETA,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002200_ORTOFOTO COMPLETA.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002200_ORTOFOTO COMPLETA.tif,29.916,2026-06-11 10:38:35,20260206_Geosupport_primera entrega,True,,,,,,,,,sin_fecha,False,,,,,sin_fecha,False,,revisar_fecha_o_nombre
GEOSP-TRN-002235_GS_ORTOFOTO_EB2_27-03-26.tif,GEOSP-TRN-002235_GS_ORTOFOTO_EB2_27-03-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002235_GS_ORTOFOTO_EB2_27-03-26.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002235_GS_ORTOFOTO_EB2_27-03-26.tif,29.406,2026-06-11 10:38:36,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_03_27_eb2,CL_MLP_PAO_IF_Ortho_26_03_27_eb2.tif,CL_MLP_PAO_IF_Ortho_26_03_27_eb2,26_03_27,eb2,eb2,CL_MLP_PAO_IF_Ortho_26_03_27_eb2,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_drone/26_03_27/cl_mlp_pao_if_ortho_26_03_27_estacion_cabecera.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_03_27/cl_mlp_pao_if_ortho_26_03_27_eb3.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_el_mauro_drone/26_03_27/cl_mlp_pao_if_ortho_26_03_27_ev1.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_03_27/cl_mlp_pao_if_ortho_26_03_27_helipuerto.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_puerto_punta_chungo_drone/26_03_27/cl_mlp_pao_if_ortho_26_03_27_torre_e85_a_e_125.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_03_27/cl_mlp_pao_if_ortho_26_03_27_subestacion-el-mauro.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_03_27/cl_mlp_pao_if_ortho_26_03_27_estacion_intermedia.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_puerto_punta_chungo_drone/26_03_27/cl_mlp_pao_if_ortho_26_03_27_montearanda-nstc-km-84p2-a-82p3.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002300_ortofoto completa.tif,GEOSP-TRN-002300_ortofoto completa,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002300_ortofoto completa.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002300_ortofoto completa.tif,50.335,2026-06-11 10:38:43,20260206_Geosupport_primera entrega,True,,,,,,,,,sin_fecha,False,,,,,sin_fecha,False,,revisar_fecha_o_nombre
GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,45.081,2026-06-11 10:38:44,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_04_12_eb2,CL_MLP_PAO_IF_Ortho_26_04_12_eb2.tif,CL_MLP_PAO_IF_Ortho_26_04_12_eb2,26_04_12,eb2,eb2,CL_MLP_PAO_IF_Ortho_26_04_12_eb2,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_puerto_punta_chungo_drone/26_04/cl_mlp_pao_if_ortho_26_04_12_ev2.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_puerto_punta_chungo_drone/26_04/cl_mlp_pao_if_ortho_26_04_12_torre_e85_a_e_125.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426.tif,GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426.tif,42.079,2026-06-11 10:38:47,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_04_19_eb2,CL_MLP_PAO_IF_Ortho_26_04_19_eb2.tif,CL_MLP_PAO_IF_Ortho_26_04_19_eb2,26_04_19,eb2,eb2,CL_MLP_PAO_IF_Ortho_26_04_19_eb2,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_puerto_punta_chungo_drone/26_04/cl_mlp_pao_if_ortho_26_04_19_ev2.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426.tif,GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426.tif,38.723,2026-06-11 10:38:49,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_04_26_eb2,CL_MLP_PAO_IF_Ortho_26_04_26_eb2.tif,CL_MLP_PAO_IF_Ortho_26_04_26_eb2,26_04_26,eb2,eb2,CL_MLP_PAO_IF_Ortho_26_04_26_eb2,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/puerto_punta_chungo_drone/26_04/cl_mlp_pao_if_ortho_26_04_26_edt.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000].tif,GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000].tif,41.831,2026-06-11 10:38:54,20260206_Geosupport_primera entrega,True,,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano,False,,descartar_posible_plano
GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026.tif,GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026.tif,852.631,2026-06-11 10:39:01,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_04_30_plataforma,CL_MLP_PAO_IF_Ortho_26_04_30_plataforma.tif,CL_MLP_PAO_IF_Ortho_26_04_30_plataforma,26_04_30,plataforma,plataforma,CL_MLP_PAO_IF_Ortho_26_04_30_plataforma,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_04/cl_mlp_pao_if_ortho_26_04_30_torres_e35_a_e48.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_04/cl_mlp_pao_if_ortho_26_04_30_em4.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000].tif,GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000].tif,128.886,2026-06-11 10:39:03,20260206_Geosupport_primera entrega,True,,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano,False,,descartar_posible_plano
GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526.tif,GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526.tif,47.776,2026-06-11 10:39:05,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_05_02_eb2,CL_MLP_PAO_IF_Ortho_26_05_02_eb2.tif,CL_MLP_PAO_IF_Ortho_26_05_02_eb2,26_05_02,eb2,eb2,CL_MLP_PAO_IF_Ortho_26_05_02_eb2,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_02_em2_s2.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_puerto_punta_chungo_drone/26_05/cl_mlp_pao_if_ortho_26_05_02_ev2.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_02_ed1.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_02_em2.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_02_subestacion-el-mauro_a_e35.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_puerto_punta_chungo_drone/26_05/cl_mlp_pao_if_ortho_26_05_02_torres_e48_a_e84_pv4.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000].tif,GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000].tif,37.785,2026-06-11 10:39:07,20260206_Geosupport_primera entrega,True,,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano,False,,descartar_posible_plano
GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000].tif,GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000].tif,47.647,2026-06-11 10:39:08,20260206_Geosupport_primera entrega,True,,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano,False,,descartar_posible_plano
GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000].tif,GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000].tif,62.129,2026-06-11 10:39:10,20260206_Geosupport_primera entrega,True,,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano,False,,descartar_posible_plano
